,datetime,temperature,windspeed,wind_direction,humidity,sunlight,sunlight_QC,radiation,total_cloud,medium_low_cloud,minimum_ceiling_cloud,visibility,ground_temperature,underground_temperature,hour,generation
10434,2018-03-11 19:00,7.7,2.3,340.0,98.0,0.0,0.0,0.04,0.0,0.0,0.0,297,8.1,10.9,19.0,172800.0
10435,2018-03-11 20:00,6.5,2.9,320.0,98.0,0.0,9.0,0.0,0.0,0.0,0.0,260,6.9,10.0,20.0,0.0
10436,2018-03-11 21:00,5.8,2.0,340.0,98.0,0.0,9.0,0.0,0.0,0.0,0.0,227,6.2,9.3,21.0,0.0
10437,2018-03-11 22:00,5.2,0.4,0.0,98.0,0.0,9.0,0.0,0.0,0.0,0.0,210,5.4,8.7,22.0,0.0
10438,2018-03-11 23:00,4.9,1.0,340.0,98.0,0.0,9.0,0.0,0.0,0.0,0.0,185,5.0,8.1,23.0,0.0
10439,2018-03-12 0:00,4.4,0.8,50.0,98.0,0.0,9.0,0.0,0.0,0.0,0.0,159,4.5,7.6,0.0,0.0
10440,2018-03-12 1:00,4.1,0.8,50.0,98.0,0.0,9.0,0.0,0.0,0.0,0.0,164,4.0,7.2,1.0,0.0
10441,2018-03-12 2:00,3.8,0.7,160.0,98.0,0.0,9.0,0.0,0.0,0.0,0.0,203,3.7,6.8,2.0,0.0
10442,2018-03-12 3:00,3.4,0.6,180.0,98.0,0.0,9.0,0.0,0.0,0.0,0.0,183,3.4,6.5,3.0,0.0
10443,2018-03-12 4:00,3.2,1.3,180.0,98.0,0.0,9.0,0.0,0.0,0.0,0.0,128,3.3,6.2,4.0,0.0
10444,2018-03-12 5:00,2.6,1.5,160.0,98.0,0.0,9.0,0.0,10.0,10.0,1.0,8,3.6,5.9,5.0,0.0
10445,2018-03-12 6:00,2.1,0.9,160.0,98.0,0.0,9.0,0.0,10.0,10.0,1.0,10,3.4,5.8,6.0,0.0
10446,2018-03-12 7:00,2.0,1.1,160.0,98.0,0.0,0.0,0.0,10.0,10.0,1.0,6,3.6,5.7,7.0,0.0
10447,2018-03-12 8:00,2.7,1.3,180.0,98.0,0.0,0.0,0.17,10.0,10.0,7.0,78,4.6,5.7,8.0,451200.0
10448,2018-03-12 9:00,5.1,1.4,160.0,98.0,1.0,0.0,0.69,0.0,0.0,0.0,209,8.3,6.0,9.0,2169600.0
10449,2018-03-12 10:00,7.4,3.0,180.0,98.0,1.0,0.0,1.29,0.0,0.0,0.0,324,12.8,6.8,10.0,5654400.0
10450,2018-03-12 11:00,10.5,2.1,160.0,67.0,1.0,0.0,1.83,0.0,0.0,0.0,350,17.4,8.1,11.0,8352000.0
10451,2018-03-12 12:00,13.2,2.2,160.0,53.0,1.0,0.0,2.24,0.0,0.0,0.0,553,20.9,9.8,12.0,10012800.0
10452,2018-03-12 13:00,14.1,1.9,270.0,53.0,1.0,0.0,2.42,0.0,0.0,0.0,546,23.0,11.6,13.0,10732800.0
10453,2018-03-12 14:00,15.4,2.0,250.0,44.0,1.0,0.0,2.38,0.0,0.0,0.0,870,23.4,12.8,14.0,10627200.0
10454,2018-03-12 15:00,15.2,2.6,250.0,47.0,1.0,0.0,2.08,0.0,0.0,0.0,913,21.4,13.7,15.0,9638400.0
10455,2018-03-12 16:00,15.0,2.5,250.0,54.0,1.0,0.0,1.63,0.0,0.0,0.0,978,15.9,14.0,16.0,7699200.0
